Flow ID,System,Group,User,Flow name,Department,TOR Group,TOR,Remark,Team,ผู้ประสานงาน (ตรวจรับ),Phase,New Phase,Blocked,Blocked Date,Start Date,End Date,Lead Time,ประเมินสถานะ,Doing,Assignee,Requirement,Design: วันที่เริ่มทำ,Design: วันที่ Demo ผ่าน,Design: วันที่ลูกค้า Comfirm,Design,AC,API,FE/App,Testing,UAT,UAT Start Date,UAT Done Date,Blocked Issue,Service,Dependency Level,Parent flow ID,,🔢 Delivery Time,🔢 Card Info,🔢 Card Info (Design)
035.01,ระบบการเงิน,,จนท. ฝ่ายทะเบียน,(ซ้ำ) จนท. ฝ่ายทะเบียน สามารถ ดู รายการรับ/จ่าย เงิน ที่มาจากการเงิน ในหน้าข้อมูลสมาชิกได้,ฝ่ายทะเบียนและสื่อสารองค์กร,,,,1,,2,ซ้ำ,FALSE,,1 เม.ย. ,31 พ.ค. ,53,,,,Done,,,,,,,,,,,,,,,,,256,"035.01

(ซ้ำ) จนท. ฝ่ายทะเบียน สามารถ ดู รายการรับ/จ่าย เงิน ที่มาจากการเงิน ในหน้าข้อมู...","035.01 | ระบบการเงิน

(ซ้ำ) จนท. ฝ่ายทะเบียน สามารถ ดู รายการรับ/จ่าย เงิน ที่มาจากการเงิน ในหน้าข้อมู..."
036,ระบบสวัสดิการ,,เจ้าหน้าที่สหกรณ์,เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการการรับสวัสดิการได้,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.27,รอระบบสวัสดิการ,1,,2,5.1,FALSE,,1 เม.ย. ,31 พ.ค. ,53,,,,,,,,,,,,,,,,,,,,,256,"036

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการการรับสวัสดิการได้","036 | ระบบสวัสดิการ

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการการรับสวัสดิการได้"
037,ระบบสมาชิก,,เจ้าหน้าที่สหกรณ์,(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถดูข้อมูลรายการปันผล/เฉลี่ยคืน ที่ได้รับได้,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.28,"Dup Flow ID 194 , 196",1,,2,ซ้ำ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,"037

(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถดูข้อมูลรายการปันผล/เฉลี่ยคืน ที่ได้รับได้","037 | ระบบสมาชิก

(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถดูข้อมูลรายการปันผล/เฉลี่ยคืน ที่ได้รับได้"
038,ระบบสมาชิก,,เจ้าหน้าที่สหกรณ์,(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการบัตร ATM ได้,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.29,Dup Flow ID 292.01,1,,2,ซ้ำ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,"038

(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการบัตร ATM ได้","038 | ระบบสมาชิก

(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการบัตร ATM ได้"
039,ระบบสมาชิก,,เจ้าหน้าที่สหกรณ์,(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถแสดงรายการตั๋วสัญญาใช้เงิน และจัดการตั๋วสัญญาใช้เงิน,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.30,Dup Flow ID 158,1,,2,ซ้ำ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,"039

(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถแสดงรายการตั๋วสัญญาใช้เงิน และจัดการตั๋วสัญญาใช้เง...","039 | ระบบสมาชิก

(ซ้ำ) เจ้าหน้าที่สหกรณ์ สามารถแสดงรายการตั๋วสัญญาใช้เงิน และจัดการตั๋วสัญญาใช้เง..."
040,ระบบสวัสดิการ,,เจ้าหน้าที่สหกรณ์,เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการประกัน และ ฌาปนกิจ ได้,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.31,รอระบบสวัสดิการ,1,,2,5.1,FALSE,,1 เม.ย. ,31 พ.ค. ,53,,,,,,,,,,,,,,,,,,,,,256,"040

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการประกัน และ ฌาปนกิจ ได้","040 | ระบบสวัสดิการ

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการประกัน และ ฌาปนกิจ ได้"
041,ระบบสมาชิก,สมาชิก,เจ้าหน้าที่สหกรณ์,เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการอายัดได้,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.32,"Dup Flow ID 90 , 119",1,,2,4,FALSE,,,,,,,,Doing,,,,,,,,,,,,,,,,,,"041 | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการอายัดได้","041 | ระบบสมาชิก | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม แก้ไข ลบรายการอายัดได้"
041.01,ระบบสมาชิก,,เจ้าหน้าที่สหกรณ์,"เจ้าหน้าที่สหกรณ์ สามารถดู,​ เพิ่ม (Import excel) แก้ไข, ลบ รายการพิทักษ์ทรัพย์ได้",ฝ่ายทะเบียนและสื่อสารองค์กร,,,,,,,4,FALSE,,,,,,,,Doing,,,,,,,,,,,,,,,,,,"041.01

เจ้าหน้าที่สหกรณ์ สามารถดู,​ เพิ่ม (Import excel) แก้ไข, ลบ รายการพิทักษ์ทรัพย์ไ...","041.01 | ระบบสมาชิก

เจ้าหน้าที่สหกรณ์ สามารถดู,​ เพิ่ม (Import excel) แก้ไข, ลบ รายการพิทักษ์ทรัพย์ไ..."
041.02,ระบบสมาชิก,สมาชิก,เจ้าหน้าที่สหกรณ์,"เจ้าหน้าที่สหกรณ์ สามารถดู, เพิ่ม, แก้ไข, ลบ รายการพิพากษาได้",ฝ่ายสินเชื่อ 1,,,,,,,4,FALSE,,,,,,,,Doing,,,,,,,,,,,,,,,,,,"041.02 | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถดู, เพิ่ม, แก้ไข, ลบ รายการพิพากษาได้","041.02 | ระบบสมาชิก | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถดู, เพิ่ม, แก้ไข, ลบ รายการพิพากษาได้"
041.03,ระบบสมาชิก,สมาชิก,เจ้าหน้าที่สหกรณ์,เจ้าหน้าที่สหกรณ์ ดูรายงานการอายัด เงินปันผล เงินเฉลี่ยคืน ทั้งหมดได้,ฝ่ายสินเชื่อ 1,,,,,,,4,FALSE,,,,,,,,Doing,,,,,,,,,,,,,,,,,,"041.03 | สมาชิก

เจ้าหน้าที่สหกรณ์ ดูรายงานการอายัด เงินปันผล เงินเฉลี่ยคืน ทั้งหมดได้","041.03 | ระบบสมาชิก | สมาชิก

เจ้าหน้าที่สหกรณ์ ดูรายงานการอายัด เงินปันผล เงินเฉลี่ยคืน ทั้งหมดได้"
041.04,ระบบสมาชิก,สมาชิก,เจ้าหน้าที่สหกรณ์,เจ้าหน้าที่สหกรณ์ สามารถดูงานพิพากษาได้,ฝ่ายสินเชื่อ 1,,,,,,,4,FALSE,,,,,,,,Doing,,,,,,,,,,,,,,,,,,"041.04 | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถดูงานพิพากษาได้","041.04 | ระบบสมาชิก | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถดูงานพิพากษาได้"
042,ระบบสมาชิก,สมาชิก,เจ้าหน้าที่สหกรณ์,เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม รายการลาออกได้,ฝ่ายทะเบียนและสื่อสารองค์กร,01,01.33,"สอบถามเพิ่มเติม

Dup Flow ID 91",1,,2,4,FALSE,,,,,,,,Done,,,,,,,,,,,,,,,,,,"042 | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม รายการลาออกได้","042 | ระบบสมาชิก | สมาชิก

เจ้าหน้าที่สหกรณ์ สามารถเพิ่ม รายการลาออกได้"
